6072, Iranagallu, 2
6073, Marichethal, 3
6074, Khaderpet, 1
6075, Venkatampalli, 1
6076, Gullapalyamu, 1
6077, Piler, 2
6078, Kalikiri, 2
6079, Vayalpad, 2
6080, Madanapalle Road, 2
6081, Mulakala Cheruvu, 2
6082, Kadiri, 2
6083, Mudigubba, 2
6084, Nagasamudram, 1
6085, Makkajipalli, 1
6086, Malugur, 2
6087, Kotha Cheruvu, 1
6088, Damalcheruvu, 1
6089, Mangalampeta, 1
6090, Pulicherla, 1
6091, Kurabalakota, 1
6092, Tummanamgutta, 1
6093, Tanakallu, 1
6094, Nallacheruvu, 2
6095, Kalasamudram, 2
6096, Ramanujam Palli, 1
6097, Chinnekunta Palli, 1
6098, Periya Naga Thunai, 1
6099, Kamli, 1
6100, Dharewada, 1
6101, Umardashi, 1
6102, Karjoda, 1
6103, Chitrasani, 1
6104, Iqbal Gadh, 1
6105, Sarotra Road, 1
6106, Maval, 1
6107, Thamla Mogana, 1
6108, Nathdwara, 3
6109, Brahmajan, 1
6110, Kankroli, 1
6111, Kuanriya, 1
6112, Lawa Sardargarh, 1
6113, Charbhuja Road, 1
6114, Khara kameri, 1
6115, Kuwanthal, 0
6116, Dolaji Ka Khera, 1
6117, Devgarh Madriya, 1
6118, Khambli Ghat, 1
6119, Goram Ghat, 1
6120, Phulad, 1
6121, Marwar Ranawas, 1
6122, Pansar, 2
6123, Jhulasan, 3
6124, Dangarwa, 1
6125, Ambliyasan Junction, 3
6126, Jagudan, 2
6127, Bhandu Motidau, 1
6128, Morthala, 1
6129, Kivarli, 1
6130, Bhimana, 1
6131, Banas, 2
6132, Keshavganj, 2
6133, Kothar, 2
6134, Biroliya, 2
6135, Khimel, 2
6136, Bhagwanpura, 2
6137, Bhinwaliya, 1
6138, Banta Raghunathgarh, 1
6139, Auwa, 2
6140, Dhareshwar, 1
6141, Bhesana, 2
6142, Bagri Nagar, 2
6143, Bagri Sajjanpur, 2
6144, Chandawal, 2
6145, Guriya, 2
6146, Bar, 2
6147, Amarpura, 1
6148, Gudha, 1
6149, Govindi Marwar, 1
6150, Naya Kharadia, 1
6151, Thathana Mithri, 1
6152, Borawar, 1
6153, Besroli, 1
6154, Jalsu Nanak, 1
6155, Jalsu, 1
6156, Ren, 1
6157, Jogi Magra, 1
6158, Kharia Khangar, 1
6159, Umed, 1
6160, Sathin Road, 1
6161, Kheri Salwa, 1
6162, Asaranada, 1
6163, Jajiwal, 1
6164, Banar, 2
6165, Sabarmati Junction, 3
6166, Unawa Aithor, 1
6167, Jethi, 1
6168, Gundratimadugu, 2
6169, Tadla Pusapalli, 2
6170, Yelgur, 2
6171, Chintalpalli, 2
6172, Intakanne, 2
6173, Kheduli, 1
6174, Marwar Chhapri, 1
6175, Deswal, 2
6176, Khajwana, 1
6177, Badwasi, 2
6178, Alai, 0
6179, Shri Balaji, 1
6180, Chilo, 1
6181, Surpura, 1
6182, Palana, 1
6183, Udramsar, 1
6184, Kanasar, 1
6185, Jagdevwala, 1
6186, Baman Wali Halt, 1
6187, Dalmera, 1
6188, Nathwana, 1
6189, Malkisar, 1
6190, Arjansar, 1
6191, Rajiyasar, 1
6192, Biradhwal, 1
6193, Piprahan, 1
6194, Piperan, 1
6195, Naojan Ramanal, 0
6196, Gurusar Sahnewala, 1
6197, Bagwali, 2
6198, Pathrala, 1
6199, Birang Khera, 1
6200, Lohgarh Abub, 0
6201, Nawan, 1
6202, Dabli Rathan, 1
6203, Amarpura Rathan, 1
6204, Rangmahal, 2
6205, Manikgarh, 2
6206, Wihirgaon, 2
6207, Wirur, 2
6208, Makudi, 2
6209, Karimnagar, 1
6210, Datewas, 2
6211, Narinderpura, 2
6212, Sadda Singhwala, 3
6213, Maisar Khana, 2
6214, Kahangarh, 2
6215, Katar Singhwala, 2
6216, Kasba, 1
6217, Golehwala, 1
6218, Pipli Pakhi Kalan, 2
6219, Romana Albel Singh, 1
6220, Ajit Gill Matta, 1
6221, Chand Bhan, 1
6222, Fazilka Junction, 2
6223, Chak Banwala, 1
6224, Chak Pakhewala, 1
6225, Roranwala, 1
6226, Lakhewali, 1
6227, Bhagsar, 1
6228, Badhai Balamgarh Halt, 1
6229, Muktsar, 1
6230, Jhabelwali, 1
6231, Bariwala, 1
6232, Faqar Sar, 1
6233, Kasu Begu, 1
6234, Giani Zail Singh Sandhwan, 1
6235, Karamgarh Sardargarh Halt, 0
6236, Bathinda Cantt., 1
6237, Ghunas, 1
6238, Daun Kalan, 2
6239, Rajomajra, 0
6240, Kakrala, 1
6241, Charewan, 1
6242, Wander Jatana, 1
6243, Kotegangur, 1
6244, Kulpi Flag, 1
6245, Alai, 1
6246, Naojan, 2
6247, Manjhlepur, 1
6248, Nihasta Halt, 1
6249, Raghuraj Singh, 1
6250, Baiswara, 1
6251, Band Hamirpur, 1
6252, Achalganj, 1
6253, Korari, 1
6254, Indamau Halt, 1
6255, Wasanapura, 0
6256, Theh Qalandar, 1
6257, Ladhuka, 1
6258, Bahminiwala, 1
6259, DAV College Halt Jalalabad, 1
6260, Jalalabad, 1
6261, Jiwa Arain, 1
6262, Guru Harsahai, 1
6263, Kohar Singh Wala, 1
6264, Jhok Tahal Singh, 1
6265, Dodh, 1
6266, Khai Phemeki, 1
6267, Firozpur City, 2
6268, Ramtek, 2
6269, Amdi Halt, 1
6270, Jaulkhera, 2
6271, Teegaon, 2
6272, Tinkheda, 2
6273, Kalambha, 2
6274, Metpanjra, 3
6275, Kohli, 2
6276, Bharatwada, 2
6277, DAV College Jalandhar Halt, 1
6278, Khojewala, 2
6279, Kapurthala Rail Coach Factory, 1
6280, Hussainpur, 1
6281, Pajian, 2
6282, Dudwindi, 1
6283, Gidarpindi, 2
6284, Mahalam, 2
6285, Jogiwala, 1
6286, Butewala, 1
6287, Talli Saida Sahu, 1
6288, Sonkhamb, 2
6289, Darimeta, 2
6290, Ghudankhapa, 1
6291, Chichonda, 3
6292, Hatna Pur, 2
6293, Dharakhoh, 3
6294, Kalmeshwar, 3
6295, Bhattian, 2
6296, Gill, 1
6297, Singhabad, 1
6298, Masangaon, 2
6299, Belkhera, 2
6300, Piplani, 0
6301, Ghiala, 2
6302, Bhangala, 2
6303, Garna Sahib, 2
6304, Khudda Kurala, 2
6305, Cholang, 2
6306, Kala Bakra, 2
6307, Suchi Pind, 4
6308, Pingleshwar, 2
6309, Tajpur, 2
6310, Shivpura, 2
6311, Mohammadkhera, 2
6312, Chakrod, 2
6313, Baktal, 2
6314, Pachawan, 2
6315, Phanda, 2
6316, Bakanian Bhaunri, 4
6317, Bindayaka, 2
6318, Baijnath Paprola, 1
6319, Majheran Himachal, 1
6320, Panchrukhi, 1
6321, Patti Rajpura, 1
6322, Palampur Himachal, 1
6323, Paror, 1
6324, Chamunda Marg, 1
6325, Nagrota, 1
6326, Samloti, 1
6327, Kangra Mandir, 1
6328, Kangra, 1
6329, Koparlahar, 1
6330, Jwalamukhi Road, 1
6331, Guler, 1
6332, Nandpur Bhatauli, 1
6333, Harsar Dehri, 1
6334, Jawanwala Shahr, 1
6335, Talara, 1
6336, Nurpur Road, 1
6337, Joginder Nagar, 1
6338, Chauntra Bhaterh, 0
6339, Ahju, 1
6340, Baijnath Mandir, 0
6341, Sulah Himachal Pradesh, 1
6342, Tripal, 1
6343, Lunsu Halt, 1
6344, Barial Himachal, 1
6345, Nagrota Suriyan, 1
6346, Megh Raj Pura, 1
6347, Bharmar, 1
6348, Balle da pir larath, 1
6349, Kandwal, 1
6350, Chhan Arorian, 2
6351, Bhatisuda, 2
6352, Piploda Bagla, 2
6353, Palsora Makrawan, 2
6354, Aslaoda, 2
6355, Naikheri, 3
6356, Lekoda, 1
6357, Chintaman Ganesh, 2
6358, Chauhani, 1
6359, Parhana Mau, 1
6360, Jirwan, 1
6361, Kyarkop, 2
6362, Mugad, 2
6363, Kambarganvi, 2
6364, Tavargatti, 1
6365, Devarayi, 2
6366, Chhota Ambana, 3
6367, Thapar Nagar, 2
6368, Sasvad Road, 2
6369, Phursungi, 1
6370, Shindawane, 1
6371, Rajevadi, 1
6372, Daundaj, 1
6373, Valha, 1
6374, Salpa, 1
6375, Adarki, 1
6376, Palsi, 1
6377, Shenoli, 1
6378, Amnapur, 1
6379, Ghorawadi, 2
6380, Bhuli, 2
6381, Rajbandh, 4
6382, Paraj, 4
6383, Galsi, 4
6384, Talit, 4
6385, Jhapater Dhal, 4
6386, Banpas, 3
6387, Noadar Dhal, 2
6388, Pichkurirdhal, 3
6389, Kopai, 2
6390, Bataspur, 2
6391, Gadadharpur, 4
6392, Tarapith Road, 3
6393, Kajoragram, 2
6394, Bhimgara, 2
6395, Panchra, 2
6396, Chinpai, 2
6397, Memari, 5
6398, Banshlai Bridge, 2
6399, Nagarnabi, 3
6400, Tilbhita, 3
6401, Gumani, 3
6402, Bakudi, 3
6403, Kalian Chak, 3
6404, Maharajpur, 3
6405, Kasarwadi, 2
6406, Begdewadi, 0
6407, Maheshi, 2
6408, Lailakh Mamalkha, 3
6409, Karamtola, 2
6410, Karanpurato, 2
6411, Dhamdhamia, 2
6412, Swadinpur, 3
6413, Rahui Road, 1
6414, Ganganiyan, 2
6415, Haldia, 2
6416, Durga Chak Town, 1
6417, Karna Subarna, 4
6418, Chowrigacha, 4
6419, Tenya, 4
6420, Malihati Talibpur Road, 2
6421, Jhamatpur Baharan, 2
6422, Gangatikuri, 4
6423, Dainhat, 4
6424, Agradwip, 2
6425, Patuli, 4
6426, Purbasthali, 4
6427, Bally, 7
6428, Khardi, 2
6429, Atgaon, 2
6430, Vasind, 2
6431, Khadavli, 2
6432, Titvala, 3
6433, Ambivli, 2
6434, Shahad, 2
6435, Kharbav, 4
6436, Kaman Road, 4
6437, Dombivli, 5
6438, Bordi Road, 2
6439, Miyagam Karjan Junction NG, 3
6440, Kavi, 1
6441, Kangam, 1
6442, Kora, 1
6443, Jambusar City, 0
6444, Jambusar Junction, 1
6445, Amod, 1
6446, Samni, 0
6447, Kathana, 1
6448, Virsad, 0
6449, Bochasan Junction, 3
6450, Borsad, 1
6451, Davol, 1
6452, Anklav, 1
6453, Bhetasi, 1
6454, Khambhat, 1
6455, Kalitalavdi, 1
6456, Sayama, 1
6457, Yawarpura, 1
6458, Tarapur Junction, 1
6459, Nar Town, 1
6460, Petlad Junction, 3
6461, Bhatiel, 1
6462, Agas, 2
6463, Karamsad, 1
6464, Vallabh Vidyanagar, 2
6465, Vadtal Swaminarayan, 1
6466, Bhadran, 1
6467, Virol, 1
6468, Sojitra, 1
6469, Dabhou, 1
6470, Dewa, 1
6471, Vaso, 1
6472, Pij, 1
6473, Ramkola, 2
6474, Khodiyar, 0
6475, Patan, 2
6476, Ranuj Junction, 2
6477, Dhinoj, 1
6478, Panchot, 1
6479, Kaiyal Sedhavi, 0
6480, Isand, 1
6481, Saij Sertha Road, 2
6482, Chandkhera Road, 2
6483, Kali Road, 1
6484, Sarangpur Road, 2
6485, Jalila Road, 1
6486, Chandarwa, 1
6487, Bhimnath, 2
6488, Tagdi, 0
6489, Dhandhuka, 1
6490, Rayaka, 0
6491, Hadala Bhal, 0
6492, Loliya, 0
6493, Lothal Bhurkhi, 0
6494, Arnej, 0
6495, Koth Gangad, 0
6496, Godhaneshwar, 0
6497, Dholka, 1
6498, Bavla, 1
6499, Matoda, 0
6500, Moraiya, 1
6501, Sarkhej, 2
6502, Gandhigram, 2
6503, Khed Brahma, 0
6504, Vadali, 0
6505, Kadiyadra, 0
6506, Idar, 0
6507, Jadar, 0
6508, Mahadevpara, 0
6509, Hapa Road, 1
6510, Khari Amrapur, 1
6511, Kherol, 1
6512, Jaliya Math, 1
6513, Medra, 1
6514, Sahijpur, 1
6515, Chanasma Junction, 1
6516, Brahmanwada, 0
6517, Bhatsar, 0
6518, Khambhel, 0
6519, Becharji, 0
6520, Dethli, 0
6521, Rantej, 0
6522, Dhanpura, 0
6523, Bhoyani, 0
6524, Devsana, 0
6525, Kadi, 0
6526, Anakhol, 0
6527, Chhatral, 0
6528, Ghumasan, 0
6529, Shobhasan, 0
6530, Sankhari, 1
6531, Selavi, 1
6532, Vastrapur, 1
6533, Bagwada, 2
6534, Chingavanam, 3
6535, Cheriyanad, 2
6536, Ochira, 2
6537, Perinad, 2
6538, Punnapra, 1
6539, Takazhi, 0
6540, Karuvatta Halt, 1
6541, Cheppad Halt, 3
6542, Tirunettur, 1
6543, Kumbalam, 1
6544, Aroor Halt, 1
6545, Ezhuppunna, 1
6546, Vayalar, 1
6547, Kalavur Halt, 1
6548, Tumboli, 1
6549, Tuvvur, 1
6550, Chovvara, 2
6551, Nellayi, 2
6552, Ollur, 2
6553, Vallathol Nagar, 3
6554, Mullurkara, 2
6555, Mulangunnathukavu, 3
6556, Koratti Angadi, 2
6557, Karukkutty, 2
6558, Kalamassery, 2
6559, Puranigudam, 1
6560, Nilambur Road, 2
6561, Vaniyambalam, 1
6562, Todiyapulam, 1
6563, Melattur, 1
6564, Pattikkad, 1
6565, Angadippuram, 3
6566, Cherukara, 1
6567, Kulukkalur, 1
6568, Vallapuzha, 1
6569, Vadanamkurussi Halt, 1
6570, Parli, 2
6571, Mankara, 2
6572, Lakkiti, 2
6573, Palappuram, 2
6574, Mannanur, 2
6575, Madukarai, 3
6576, Walayar, 2
6577, Kanjikode, 2
6578, Ettimadai, 2
6579, Vellarakkad, 2
6580, Chemancheri, 2
6581, Sengulam, 1
6582, Somanur, 2
6583, Irugur Junction, 2
6584, Singanallur, 2
6585, Totiyapalayam, 2
6586, Perundurai, 2
6587, Ingur, 2
6588, Vijayamangalam, 0
6589, Tiruppur Kulipalayam, 0
6590, Vanjipalaiyam, 3
6591, Sulur Road, 2
6592, Kundara, 2
6593, Mettur Dam, 1
6594, Mecheri Road, 1
6595, Tolasampatti, 1
6596, Virapandy Road, 2
6597, Magudanchavadi, 2
6598, Cauvery, 2
6599, Kagankarai, 2
6600, Dasampatti, 2
6601, Doddampatti, 2
6602, Thonganur, 1
6603, Lokur, 2
6604, Danishpet, 2
6605, Tinnappatti, 3
6606, Karuppur, 2
6607, Neykkarapatti, 2
6608, Mavelipalaiyam, 2
6609, Anangur, 2
6610, Kunnathur, 2
6611, Royapuram, 2
6612, Washermanpet, 2
6613, Villivakkam, 4
6614, Ambattur, 3
6615, Tiruninravur, 3
6616, Kadambattur, 4
6617, Senji Panambakkam, 4
6618, Manavur, 4
6619, Tiruvalangadu, 4
6620, Mosur, 4
6621, Vellore Cantt., 3
6622, Melalathur, 2
6623, Valathoor, 3
6624, Melpatti, 2
6625, Vellore Town, 1
6626, Kettandapatti, 2
6627, Vinnamangalam, 3
6628, Pachchakuppam, 2
6629, Kavanur, 2
6630, Virinchipuram, 2
6631, Latteri, 2
6632, Sevur, 2
6633, Basin Bridge Junction, 7
6634, Korukkupet, 4
6635, Tondiarpet, 3
6636, Tiruvottiyur, 3
6637, Wimco Nagar, 3
6638, Ennore, 3
6639, Attipattu, 3
6640, Minjur, 3
6641, Anuppambattu, 2
6642, Ponneri, 4
6643, Kavaraippettai, 3
6644, Elavur, 3
6645, Arambakkam, 2
6646, Tada, 3
6647, Akkampeta, 2
6648, Polireddipalem, 2
6649, Doravari Chatram, 2
6650, Pedapariya, 3
6651, Odur, 1
6652, Nellore South, 2
6653, Valigonda, 1
6654, Tipparthi, 2
6655, Pondugula, 1
6656, Raparla Halt, 2
6657, Pagidipalli Cabin, 0
6658, Ramnagar Road, 0
6659, Shrimad Dwarakapuri, 1
6660, Ugarpur, 1
6661, Nibkarori, 1
6662, B L Daspuri, 1
6663, Pakhna, 1
6664, Mota, 1
6665, Mainpuri Kachehri, 1
6666, Tindauli, 1
6667, Kosma, 1
6668, Araon, 1
6669, Burha Bharthara, 1
6670, Lyallpur Khalsa College Halt, 1
6671, Pora, 2
6672, Dholi Bhal, 0
6673, Akshaywat Rai Nagar, 2
6674, Badhari Kalan, 2
6675, Matheran, 1
6676, Merta City, 1
6677, Unaula, 2
6678, Bodarwar, 2
6679, Baidyanathdham Deoghar, 1
6680, Etah, 1
6681, Vasundhara, 0
6682, Awa Garh, 1
6683, Kuswa, 1
6684, Jalesar City, 2
6685, Shahanagar Timarua, 1
6686, Bikna, 1
6687, Nobanda, 1
6688, Belboni, 1
6689, Beliatore, 1
6690, Brindabanpur, 1
6691, Hamirhati PH, 1
6692, Sonamukhi, 2
6693, Dhansimla, 1
6694, Dhagaria, 1
6695, Patrasayer, 1
6696, Betur, 1
6697, Kumrul, 1
6698, Indas, 1
6699, Bowaichandi, 2
6700, Guir Saranga, 1
6701, Sehara Bazar, 1
6702, Gopinathpur, 1
6703, Shyamsundar, 1
6704, Rainagar, 1
6705, Anupgarh, 1
6706, Ramsinghpur, 2
6707, Sri Vijaynagar, 1
6708, Kalyankot, 1
6709, Khairahi, 1
6710, Khajuraho Junction, 3
6711, Parsendi, 1
6712, Sarayan, 1
6713, Babupur, 1
6714, Munda Gopal Ashram, 1
6715, Paintepur, 2
6716, Sundhiamau, 1
6717, Morbi, 1
6718, Uplai, 1
6719, Shendri, 1
6720, Mahisgaon, 1
6721, Sainagar Shirdi Terminus, 3
6722, Nagore, 3
6723, Vellipalayam, 1
6724, Nagappattinam Junction, 3
6725, Andanappettai, 1
6726, Sikkal, 1
6727, Kizhvelur, 2
6728, Kuthur, 1
6729, Adiyakkamangalam, 1
6730, Gahandhran Halt, 0
6731, Mahuawa Khurd, 1
6732, Khushal Nagar, 2
6733, Gurli Ramgarhwa, 1
6734, Kuslamb, 1
6735, Pangri, 1
6736, Ramling, 0
6737, Neoli, 1
6738, Bhivpuri Road, 2
6739, Vangani, 2
6740, Kurla Junction, 8
6741, Hempur, 2
6742, Neri, 2
6743, Jahanikhera, 2
6744, Jung Bahadurganj, 1
6745, Unchaulia, 1
6746, Shahjahanpur Kutchery Halt, 2
6747, Ramachandrapur, 1
6748, Katkola, 1
6749, Balwa, 1
6750, Jam Jodhpur, 1
6751, Paneli Moti, 1
6752, Bhayavadar, 2
6753, Upleta, 2
6754, Supedi, 2
6755, Dhoraji, 1
6756, Jetpur, 1
6757, Vavdi, 1
6758, Vadiya Devli, 1
6759, Khakharia, 1
6760, Kunkavav, 0
6761, Lunidhar, 1
6762, Chital, 0
6763, Torniya, 1
6764, Bilkha, 1
6765, Junichavand, 1
6766, Yavatmal, 1
6767, Lasina, 1
6768, Ling, 1
6769, Ladkhed, 1
6770, Tapona, 1
6771, Darwha Moti Bagh Junction, 2
6772, Warudkhed, 1
6773, Sangwi, 1
6774, Somthan, 1
6775, Karanja Town, 1
6776, Karanja, 1
6777, Pohe, 1
6778, Bhadsivni, 1
6779, Vilegaon, 1
6780, Kinkhed, 1
6781, Murtajapur Town, 1
6782, Achalpur, 1
6783, Nowbagh, 1
6784, Chamak, 1
6785, Khusta Buzurg, 1
6786, Pathrot, 1
6787, Anjangaon, 1
6788, Kapustalni, 1
6789, Kokalda, 1
6790, Lehgaon, 1
6791, Banosa, 1
6792, Lakhpuri, 1
6793, Bhalojala Halt, 0
6794, Saidpur Jalalabad Halt, 1
6795, Khadur Sahib, 1
6796, Gede, 3
6798, Dhaka Cantt., 3
6799, Pushpattur, 3
6800, Chatrappatti, 3
6801, Akkaraippatti, 3
6802, Makansar, 1
6803, Rafaleshwar, 1
6804, Nazarbag, 1
6805, Vijay Sota, 2
6806, Magardaha, 2
6807, Gandevi, 1
6808, Chikhali Road, 1
6809, Rankuwa, 1
6810, Dholikua, 1
6811, Anawal, 1
6812, Unai and Bansda Road, 1
6813, Kevdi Road, 1
6814, Dungarda, 1
6815, Waghai, 1
6816, Shri Ghasinagar, 1
6817, Biwai, 1
6818, Bhajera, 1
6819, Karanpura, 1
6820, Bhuda, 1
6821, Ghosrana, 1
6822, Dantia, 1
6823, Tarchhera Baraoliran, 1
6824, Paprera, 1
6825, Helak, 1
6826, Baldana Road, 0
6827, Vejalka, 1
6828, Bangurgram Halt, 1
6829, Bari Sadri, 2
6830, Bansi Bohera, 1
6831, Kanor, 1
6832, Bhindar, 1
6833, Kheroda, 1
6834, Vallabhnagar, 1
6835, Yedshi, 1
6836, Srinagar Rajasthan, 1
6837, Arvi, 1
6838, Khubagaon, 1
6839, Pachagaon, 1
6840, Pargothan, 1
6841, Dhanori, 1
6842, Virul, 1
6843, Shankarpur, 2
6844, Dahinsara Junction, 1
6845, Pipiliya Road, 1
6846, Barwala Road, 1
6847, Khakhrala Road, 1
6849, Kollam Town, 0
6850, Nagpur Road, 1
6851, Sheoprasad Nagar, 1
6852, Sasa Musa, 2
6853, Sipaya, 1
6854, Tinpheria, 1
6855, Tariasujan, 2
6856, Tamkuhi Road, 2
6857, Dudahi, 2
6858, Kath Kuiyan, 2
6859, Padrauna, 2
6860, Barhara Ganj, 1
6861, Lakshmiganj, 2
6862, Sindri Marshalling Yard, 1
6863, Kusunda Junction, 2
6864, Bansjora, 2
6865, Sijua, 2
6866, Jamuniatand, 2
6867, Jhagadiya Junction, 1
6869, Veppampattu, 4
6870, Kottarakara, 2
6871, Auvaneeswaram, 2
6872, Aruppukkottai, 3
6873, Kallal, 3
6874, Vaithisvaran Koil, 2
6875, Sirkazhi, 2
6876, Chidambaram, 3
6877, Tirupadripulyur, 2
6878, Panruti, 2
6879, Chennai Fort, 6
6880, Chennai Park, 3
6881, Palavanthangal, 4
6882, Chrompet, 4
6883, Perungulattur, 2
6884, Katariya, 0
6885, Khoh, 2
6886, Badausa, 2
6887, Dingwahi, 1
6888, Charkhari Road, 1
6889, Ghutai, 1
6890, Rora, 1
6891, Ranipur Road, 1
6892, Teharka, 2
6893, Magarpur, 1
6894, Orchha, 2
6896, Cochin Harbour Terminus, 2
6897, Bakhri, 2
6898, Kharik, 3
6899, Kolanalli, 1
6900, Chandisar, 1
6901, Lorwada, 1
6902, Jasali, 2
6903, Dhanakwada, 2
6904, Mitha, 2
6905, Devgam, 1
6906, Piplee, 1
6907, Vaghpura, 1
6908, Chhansara, 1
6909, Piprala, 1
6910, Bhutakiya Bhimasar, 1
6911, Kidiyanagar, 1
6915, Vasan Iyawa, 2
6916, Thirukkovilur, 3
6917, Tiruvannamalai, 3
6918, Polur, 3
6919, Arni Road, 3
6920, Jassowal, 1
6921, Virochannagar, 2
6922, Tandarai, 3
6923, Adhichchanur, 1
6924, Malavi, 1
6925, Mambalappattu, 2
6926, Venkatesapuram, 3
6927, Hooghly Ghat, 2
6928, Chamarajapuram, 1
6929, Ashokapuram, 3
6930, Tandavapura, 1
6931, Sujata Puram Halt, 1
6932, Nanjangud Town, 2
6933, Chinnadagudi Hundi, 1
6934, Narasambudhi, 1
6935, Kavalande, 1
6936, Konanur, 0
6937, Badanaguppe, 1
6938, Chamarajanagar, 3
6939, Sansartali, 0
6940, Sheopur Kalan, 1
6941, Nagsar Halt, 1
6942, Tarighat, 1
6943, St Thomas Mount, 6
6944, Churaru Takrala, 1
6945, Talmadugu, 1
6946, Bamsin, 1
6947, Rakhi, 2
6948, Mokalsar, 2
6949, Balwara, 2
6950, Bishengarh, 2
6951, Jalor, 2
6952, Marwar Bagra, 1
6953, Bakra Road, 2
6954, Modran, 1
6955, Bheempura, 1
6956, Ledarmer, 1
6957, Marwar Bhinmal, 2
6958, Marwar Kori, 2
6959, Malwara, 1
6960, Raniwara, 2
6961, Marwar Ratanpur, 2
6962, Dugdol, 1
6963, Jari, 1
6964, Dhanera, 2
6965, Ramsan, 2
6966, Jenal, 3
6967, Madhapur Road, 1
6968, Kukma, 1
6969, Ratnal, 1
6970, Gopalpur, 1
6971, Jhund Junction, 2
6972, Bajana, 0
6973, Jatpipli, 0
6974, Chuli, 0
6975, Dhanala, 0
6976, Khakhrechi Bg, 0
6977, Surbari, 0
6978, Vondh, 1
6979, Chirai, 3
6980, Bhimasar, 3
6981, Vasadva, 0
6982, Badampahar, 1
6983, Chhanva, 0
6984, Kuldiha, 1
6985, Rairangpur, 1
6986, Aunlajori Junction, 1
6987, Gorumahisani, 1
6988, Bahalda Road, 1
6989, Haludpukur, 1
6991, Kapadvanj, 1
6992, Nimpura, 1
6993, Nal Halt, 1
6994, Barhaj Bazar, 1
6995, Satraon, 1
6996, Deoraha Baba Road, 1
6997, Chandod, 1
6998, Ten Talav, 1
6999, Vadaj, 1
7000, Dabhoi Junction, 3
7001, Nada, 1
7002, Baripur Mandala, 1
7003, Parikha, 1
7004, Kayavarohan, 1
7005, Ganpatpura, 1
7006, Kandari, 1
7007, Bharthali, 1
7008, Choranda Junction, 1
7009, Sinor, 1
7010, Malsar, 1
7011, Brijbehra, 0
7012, Panzgom, 2
7013, Awantipura, 2
7014, Kakapor, 2
7015, Badgam, 3
7015, Badgam, 3
7016, Soniyana Mewar, 1
7017, Bejnal, 1
7018, Randala, 1
7019, Visnagar, 1
7020, Gunja, 1
7021, Vadnagar, 2
7022, Kheralu, 0
7023, Kadarpur, 0
7024, Varetha, 0
7025, Taranga Hill, 1
7026, Srinagar Kashmir, 3
7027, Gondwana Visapur, 2
7028, Taklimiya, 1
7029, Bilaspur Road, 1
7030, Vijay Pur, 1
7031, Jiradei, 2
7032, Byculla, 4
7033, Kushal Pura, 1
7035, Kendukona, 1
7036, Teknewas, 3
7037, Kolkata, 5
7038, Bekal Fort, 2
7039, Mallickpur Hat, 1
7040, Dabpal, 1
7041, Pathardih Junction, 1
7042, Banka Junction, 3
7043, Miyana, 2
7044, Hathidah Upper, 1
7045, Jamner, 1
7046, Bhagdara, 1
7047, Pahur, 1
7048, Shendurni, 1
7049, Pimpalgaon, 1
7050, Varkhedi, 1
7051, Binaur, 1
7052, Marahra, 1
7053, Bastoi Halt, 1
7054, Gautamsthan, 2
7056, Banke Ganj, 2
7057, Muftiganj, 2
7058, Dobhi, 3
7059, Nyoriya Husenpur, 2
7060, Kasganj Junction MG, 4
7061, Jalalpur Panwara, 1
7062, Baiguda, 1
7064, Soron Shukar Kshetra, 2
7065, Khiri Town, 1
7066, Pathapatnam, 1
7067, Intiyathok, 2
7068, Gopalganj, 2
7069, Manjhagarh, 2
7070, Sidhwalia, 2
7071, Dighwa Dubauli, 2
7072, Rajapatti, 2
7073, Mashrakh Junction, 2
7074, Shamkauria, 2
7075, Marhaura, 2
7076, Paterhi, 2
7077, Khairah, 2
7078, Kadipur Sani Halt, 1
7079, Turki Road, 1
7080, Pauta, 1
7081, Bhopatpur, 2
7082, Sherganj, 1
7083, Bisalpur, 3
7084, Mighauna, 1
7085, Zindpura, 1
7086, Vazeerpur Halt, 1
7087, Nigohi, 2
7088, Dhakia Tiwari, 1
7089, Areli, 1
7090, Shahjahanpur, 2
7091, Charghat Piparia, 1
7092, Kaladehi, 1
7093, Tata Sijua Halt, 1
7094, Nagargali, 2
7095, Vadgaon Nila, 2
7096, Kalamboli, 3
7097, Panangudi, 3
7098, Navalgund Road, 1
7099, Shahbaznagar, 2
7100, Narkatia Bazar Halt, 1
7101, Gauri Sriram, 2
7102, Chaf Halt, 1
7103, Matia Barghat Halt, 1
7104, Velachha, 1
7105, Limbara, 1
7106, Asarma, 1
7107, Simodara, 1
7108, Mota Miya Mangrol, 1
7109, Vankal, 1
7110, Zankhvav, 1
7111, Kevdi, 1
7112, Umarpada, 1
7113, Pratapnagar, 3
7114, Atladara, 1
7115, Bhaili, 1
7116, Padra, 1
7117, Latipura, 0
7118, Ranu Pipri, 1
7119, Bhoj Padra, 1
7120, Mobha Road, 1
7121, Kural, 1
7122, Masor Road, 1
7123, Dohrighat, 1
7124, Amila, 1
7125, Ghosi, 1
7126, Kopaganj, 1
7127, Farrukh Nagar, 1
7128, Sultanpur Kaliawas, 1
7129, Khamgaon, 1
7130, Mazhama Rajwansher, 0
7131, Bachar, 1
7132, Saniyad, 1
7133, Nareshwar Road, 1
7134, Moti Koral, 1
7135, Bodeli, 2
7136, Jojwa, 1
